"site","quadrat","place_name","date","latitude","longitude","start_time_site","end_time_site","tide_height_m","tide_time","weather","freshwater","sediment_description","general_description","dissolved_02_mg.l_surface","dissolved_02_percent_surface","specific_conductivity_surface","salinity_ppt_surface","temperature_C_surface","dissolved_02_mg.l_transect","dissolved_02_percent_transect","specific_conductivity_transect","salinity_ppt_transect","temperature_C_transect","light_intensity_umol.m2.sec_air","light_intensity_umol.m2.sec_surface","light_intensity_umol.m2.sec_transect","sediment_core_A_internal_cm","light_attenu","date_julian","n_surv1","n_surv2","dens_surv1","dens_surv2","sea_otter_duration","pop_mod_dens","n_pits","prop_otter_shells","sea_otter_index","sed1_type","sed1_no","start_time_transect","end_time_transect","depth_m","macroalgae_cover_0.25msq","diatom_cover_0.25msq","eelgrass_shoots_0.25msq","flowering_shoots_0.25msq","notes","eelgrass_shoots_msq","flowering_shoots_msq","macroalgae_cover_msq","diatom_cover_msq","shoot_area","epi_mass","shoot_mass","rhi_mass","node1","node2","node3","node4","node5","exshoot_mass","exepi_mass","iso_mass","gamm_mass","caprel_mass","limp_mass","gast_mass","crab_mass","crust_mass","gastro_mass","graz_massT","ag_mass","bg_mass","agbg_mass","epimass_shootarea","epimass_shootmass","shoot_areaT","grazmass_shootmass","crustmass_shootmass"
"2017_H_06",10,"Guktu Bay",2017-07-24,55.739816,-133.312022,720,930,-0.69,855,"high overcast, calm","one small stream","muddy. Mud switches to pepple and sand and gravel then gravel high","Gradually slopping beach back of bay. Eeglrass bed farly narrow. Bounded low by steep drop. Sea otter pits very abundant. Lots of clam shells. One rocky outcrop near center of back of bay. Opposite shore mostly cobble.",8.8,99,48220,31.3,12,8.5,92,48250,31.4,11.8,560.4,380.1,215.2,24.4,0.566166798210997,"205",108,132,12.3041868413557,15.0384505838792,14,2.877,244,0.368534482758621,1.17917706421584,"Mud",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_H_07",1,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,0,15,115,0,NA,460,0,0,15,102.822,0.01548,0.36362,0.0885434782608696,1.14,1.74,1.25,0.8,0.7,1.6701,NA,0.0483,0,0.000699999999999978,0,0.0446,0,0.049,0.0446,0.0936,167.2652,40.73,4.10668303461822,0.000150551438408123,0.0425719157362082,47298.12,0.0460240347737151,0.0240937788879492
"2017_H_07",2,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,0,10,121,1,NA,484,4,0,10,76.988,0.01368,0.24778,0.10002347826087,0.74,0.94,0.94,0.875,0.8,0.687,NA,0.00190000000000001,0,0.000300000000000022,0,0.00459999999999999,0,0.00220000000000004,0.00459999999999999,0.00680000000000003,119.92552,48.4113634782609,2.47721839220357,0.000177690029615005,0.0552102671724917,37262.192,0.00727443890541093,0.00235349493998592
"2017_H_07",3,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,0,10,135,0,NA,540,0,0,10,137.584,0.00755999999999997,0.42476,0.120824559270517,0.62,1.28,0.7,0.925,0.833333333333333,1.9821,NA,0.1026,0.000299999999999967,0.000299999999999967,0,0.0447,0,0.1032,0.0447,0.1479,229.3704,65.245262006079,3.51551044394042,5.49482497964877e-05,0.0177982860909689,74295.36,0.0614493572538494,0.0428774419783452
"2017_H_07",4,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Sand",4,745,815,-0.52,0,10,110,1,NA,440,4,0,10,157.768,0.0114,0.54056,0.126693100358423,0.8,0.94,0.88,0.72,0.8,1.3436,NA,0.00329999999999997,0.000199999999999978,0,0,0.0139,0,0.00349999999999995,0.0139,0.0174,237.8464,55.7449641577061,4.26668854476464,7.22579990872676e-05,0.0210892407873317,69417.92,0.00923488451086955,0.00185759171195649
"2017_H_07",5,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,0,10,98,0,NA,392,0,0,10,135.788,0.01022,0.4245,0.136090046082949,0.98,0.96,1.04,0.775,0.733333333333333,0.96,NA,0.00160000000000005,0,0.000400000000000011,0,5e-04,0,0.00200000000000006,5e-04,0.00250000000000006,166.404,53.3472980645162,3.11925825744272,7.52643827142311e-05,0.024075382803298,53228.896,0.00180570603105819,0.00144456482484656
"2017_H_07",6,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,0,20,62,0,NA,248,0,0,20,111.672,0.00864000000000003,0.41632,0.10156,1.46,1.44,1.46666666666667,NA,NA,0.1333,NA,0.00109999999999999,0,5e-04,0.023,0.0144,0,0.00159999999999999,0.0374,0.039,103.24736,25.18688,4.09925167388736,7.7369439071567e-05,0.0207532667179094,27694.656,0.0709581165168661,0.00291110221607654
"2017_H_07",7,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,3,25,84,0,NA,336,0,3,25,117.954,0.0071,0.42562,0.134955555555556,1.56,1.8,1.43333333333333,1.1,NA,1.2563,NA,0.0456,0.000900000000000012,0,0.0175,0.0383,0,0.0465,0.0558,0.1023,143.00832,45.3450666666667,3.15377902190021,6.01929565762924e-05,0.0166815469197876,39632.544,0.0608233447488585,0.0276469748858448
"2017_H_07",8,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,745,815,-0.52,0,20,77,1,NA,308,4,0,20,86.54,0.00715999999999999,0.26092,0.17162,0.94,0.88,0.88,0.72,0.7,0.7538,NA,0.000899999999999901,0.000800000000000023,0,0,0.0381,0,0.00169999999999992,0.0381,0.0397999999999999,80.36336,52.85896,1.52033562521851,8.27363069100992e-05,0.0274413613368082,26654.32,0.0392226426994638,0.00167533900977602
"2017_H_07",9,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Muddy Sand",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_H_07",10,"Blanquizal Point",2017-08-20,55.62082,-133.38664,615,830,-0.55,620,"high overcast, calm","no obvious souces","muddy sand low at transect changing to gravel high. Cobble at edges of transect","Relativley small isolated eelgrass bed. Moderatly sloped. Kelp on edges and in deeper subtidal. Eelgrass wasting samples also collected",8.24,92.6,47300,30.7,12.9,8.22,93.1,47185,30.6,12.9,131.22,98.18,42.58,37.2,0.433693216541047,"232",65,27,5.54607508532423,2.3037542662116,14,1.341,128,0.509433962264151,0.627356921598538,"Sandy Mud",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_01",1,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Sandy mud",2,1149,1210,-0.5,0,15,32,0,"low visability",128,0,0,15,14.768,NA,0.04106,0.0630909313725491,0.34,0.34,0.26,0.18,0.2,0.1246,NA,0,0,0,0.002,0,0,0,0.002,0.002,5.25568,8.07563921568628,0.650806686582935,NA,NA,1890.304,0.0120729204394543,0
"2017_L_01",2,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Sandy mud",2,1149,1210,-0.5,0,20,20,0,"low visability",80,0,0,20,18.458,NA,0.05082,0.0510763479445832,0.44,0.3,0.24,0.22,0.2,0.1137,NA,0,0,0,0,0,0,0,0,0,4.0656,4.08610783556666,0.994981083125572,NA,NA,1476.64,0,0
"2017_L_01",3,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,1149,1210,-0.5,0,25,19,0,"low visability",76,0,0,25,6.93,0.00939999999999996,0.05445,0.0494722222222222,0.45,0.3,0.3,0.2,0.2,0.0718,NA,0,0,0,0.00129999999999997,0,0,0,0.00129999999999997,0.00129999999999997,4.1382,3.75988888888889,1.10061763054464,0.00135642135642135,0.172635445362717,526.68,0.01029702970297,0
"2017_L_01",4,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,1149,1210,-0.5,0,20,28,0,NA,112,0,0,20,23.626,0.00822000000000001,0.07044,0.0507507692307692,0.7,0.72,0.8,0.6,NA,0.3276,NA,0,0,0,0,0,0,0,0,0,7.88928,5.68408615384616,1.38795925791197,0.000347921781088631,0.116695059625213,2646.112,0,0
"2017_L_01",5,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,1149,1210,-0.5,0,12,33,0,NA,132,0,0,12,15.568,0.00908000000000001,0.0506,0.0487741991341991,0.5,0.26,0.1,0.1,0.2,0.0392,NA,0,0,0,0,0,0,0,0,0,6.6792,6.43819428571429,1.03743374362288,0.000583247687564235,0.179446640316206,2054.976,0,0
"2017_L_01",6,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,1149,1210,-0.5,0,5,62,0,NA,248,0,0,5,15.316,0.00649999999999999,0.04576,0.0464271963330787,0.5,0.38,0.28,0.2,0.166666666666667,0.1609,NA,0,0,0,0,0,0,0,0,0,11.34848,11.5139446906035,0.985629191814813,0.000424392791851658,0.142045454545454,3798.368,0,0
"2017_L_01",7,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,1149,1210,-0.5,0,10,40,0,NA,160,0,0,10,14.872,0.00658000000000002,0.0498799999999999,0.0519083333333333,0.54,0.35,0.25,0.2,0.1,0.2092,NA,0,0,0,0,0,0,0,0,0,7.98079999999999,8.30533333333332,0.960924707015572,0.000442442173211405,0.131916599839616,2379.52,0,0
"2017_L_01",8,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,1149,1210,-0.5,0,20,53,0,NA,212,0,0,20,9.834,0.00628000000000002,0.03544,0.0488566995073891,0.3,0.26,0.18,0.14,0.166666666666667,0.003,NA,0,0,0,0,0,0,0,0,0,7.51328,10.3576202955665,0.725386699415502,0.000638600772828963,0.177200902934538,2084.808,0,0
"2017_L_01",9,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Muddy Sand",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_01",10,"Soda Bay",2017-04-30,55.26366,-132.995,1025,1300,-0.48,1048,"partly cloudy, light wind","no obvious souces","fine sand/mud changing to gravel and cobble high","small embayment with eelgrass throuhgout. Moderatly sloped on edges and gradual in back of bay",12.7,NA,NA,15,10,10.9,NA,NA,30,10,785,605,460,20,0.760330578512397,"120",11,5,0.933786078098472,0.424448217317487,7,1.341,0,0.190909090909091,-0.471015367360759,"Sand",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_02",1,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,2,30,69,1,NA,276,4,2,30,55.01,0.00696000000000001,0.15628,0.13645128054741,0.92,1.04,0.68,0.5,0.45,1.4521,NA,0.0378,0,0.001,0.0035,0,0,0.0388,0.0035,0.0423,43.13328,37.660553431085,1.14531721045814,0.000126522450463552,0.0445354491937549,15182.76,0.0262997550330146,0.0241236523707084
"2017_L_02",2,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,20,20,63,0,NA,252,0,20,20,37.998,0.00105999999999997,0.11312,0.0761190530846485,0.78,1.4,0.675,0.5,0.475,0.6787,NA,0.0658,0,0,0,0,0,0.0658,0,0.0658,28.50624,19.1820013773314,1.48609310568018,2.78962050634237e-05,0.00937057991513412,9575.496,0.0830996943749842,0.0830996943749842
"2017_L_02",3,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,25,10,80,0,NA,320,0,25,10,44.112,0.00196000000000001,0.12648,0.12501915065723,0.82,1.2,0.7,0.625,0.525,0.9388,NA,0,0,0,0.00270000000000004,0,0,0,0.00270000000000004,0.00270000000000004,40.4736,40.0061282103135,1.01168500453803,4.44323540079798e-05,0.0154965211891209,14115.84,0.00253454490838093,0
"2017_L_02",4,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,12,27,66,0,NA,264,0,12,27,22.714,0.000959999999999983,0.0715200000000001,0.09054,0.6,1.14,0.92,0.58,0.45,0.5139,NA,0.00469999999999998,0,0,0,0,0,0.00469999999999998,0,0.00469999999999998,18.88128,23.90256,0.789927104042413,4.22646825746228e-05,0.0134228187919461,5996.496,0.00802842403744317,0.00802842403744317
"2017_L_02",5,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,30,22,33,0,"sculpin",132,0,30,22,34.794,0.00253999999999999,0.10174,0.101126341463415,0.96,1.2,0.84,0.7,0.333333333333333,0.6459,NA,0,0,0.000100000000000044,0,0.000500000000000056,0,0.000100000000000044,0.000500000000000056,0.0006000000000001,13.42968,13.3486770731707,1.00606823630426,7.3001092142323e-05,0.0249655985846273,4592.808,0.00080252527954644,0.000133754213257777
"2017_L_02",6,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,6,20,53,0,"sculpin",212,0,6,20,28.512,0.00118,0.08158,0.101859047619048,0.8,0.84,0.64,0.66,0.333333333333333,0.2744,NA,0,0.000200000000000033,0,0,0.002,0,0.000200000000000033,0.002,0.00220000000000004,17.29496,21.5941180952381,0.800910688907174,4.13860830527498e-05,0.0144643294925227,6044.544,0.00618012247879104,0.000561829316253816
"2017_L_02",7,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,10,16,33,0,NA,132,0,10,16,68.028,0.00122000000000002,0.19662,0.1013,1.08,1.42,0.94,0.533333333333333,0.3,0.9724,NA,0,0,0.000199999999999978,0.0076,0,0,0.000199999999999978,0.0076,0.00779999999999997,25.95384,13.3716,1.94096742349457,1.79337919680135e-05,0.00620486217068468,8979.696,0.00667225539340642,0.000171083471625787
"2017_L_02",8,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,1012,1040,-0.5,2,15,67,0,"cresent gunnel, clam",268,0,2,15,32.126,0.0103,0.08874,0.0828895399582497,0.7,0.8,0.54,0.5,0.175,0.3529,NA,0,0,1e-04,0,0,0,1e-04,0,1e-04,23.78232,22.2143967088109,1.07058140321079,0.000320612587935006,0.116069416272256,8609.768,0.00022642876551037,0.00022642876551037
"2017_L_02",9,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_02",10,"Goats mouth inlet",2017-05-27,55.19286,-132.9,730,1100,-0.91,854,"clear, calm, warm","two moderate streams near transect","semi-consolidated sand/mud some shells. One end of transect had cobble on top","Gradually slopping beach for all of inlet",9.88,109.1,47115,30.6,11.3,10.14,112.3,47300,30.7,11.1,2100,1647.3,1166.5,10.1,0.708128452619438,"147",0,0,0,0,7,1.341,2,0.0555555555555556,-0.661525046347916,"Sand",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017_L_03",1,"North Pass",2017-05-26,55.22962,-132.925,655,1000,-0.88,755,"partly cloudy, calm","moderate stream off one end of transect","semi-consolidated mud. Lots of clam shells on surface and just below. Turns to sand/mud then cobble high. Two rocky outcrops high","Fairly linear beach, gradual slope. Lots of clam shell litter ",9.74,104.9,46392,30,10.3,105,9.87,46422,30,9.9,2181,1680.4,1082.9,19,0.644429897643418,"146",0,0,0,0,7,1.341,1,0.12280701754386,-0.639712212310519,"Mud",1,935,1000,-0.5,0,100,10,0,NA,40,0,0,100,126.702,0.0143,0.29178,0.0817771428571429,1.48,1.48,0.75,0.35,0.4,1.5597,NA,0.0578,0.00119999999999998,0.000599999999999989,0.0134,0,0,0.0596,0.0134,0.073,11.6712,3.27108571428572,3.5679896583048,0.000112863253934429,0.0490095277263691,5068.08,0.0394279171257589,0.0321904638451401
