"average","sd","ratio","ava","avb","cumsum","p","FA","average_scaled","taxa","sp_group"
0.00666451731461677,0.00449307071696041,1.48328787469549,0.140573204100997,0.263395986590501,0.727063755128492,0.0307,"C20.1w9",0.0339612940915111,"Butter clam","PC"
0.00547420635454712,0.00331116806680277,1.65325536007387,0.400505284729426,0.47477786079069,0.754959418557357,0.0566,"C20.1w7",0.0278956634288651,"Butter clam","PC"
0.0047316245837972,0.00281057910851167,1.68350521409191,0.0602413762127677,0.149287481381979,0.779071006304083,0.0024,"C20.2w6",0.0241115877467265,"Butter clam","PC"
0.00409015511081287,0.002440540994337,1.67592149457994,0.308867447522819,0.244353336367716,0.799913770159398,0.0957,"C20.4w6",0.0208427638553146,"Butter clam","PC"
0.00400516662882906,0.0023470563112693,1.70646379875864,0.736111330455205,0.689985236028482,0.820323446561445,0.2319,"C18.0",0.0204096764020473,"Butter clam","PC"
0.00396823364479653,0.00327301646260293,1.21240870314496,0.0755794276080771,0.0403454771086377,0.840544918495983,0.1697,"C18.4w3",0.0202214719345378,"Butter clam","PC"
0.00363925699853898,0.00383364884529325,0.949293256999024,0.142393307415513,0.094738665825773,0.859089979055868,0.7628,"C18.1w7",0.0185450605598853,"Butter clam","PC"
0.00363515446551436,0.00331621163714658,1.09617686181278,0.173054559296256,0.123867263659259,0.877614133776067,0.3369,"C18.1w9",0.0185241547201985,"Butter clam","PC"
0.00362791776972519,0.00386409310693972,0.938879491078938,0.116252657334277,0.104855174994681,0.896101411473918,0.8337,"C18.2w6",0.018487277697851,"Butter clam","PC"
0.00346733851531772,0.00287370403902409,1.20657467443837,0.0593231507051188,0.0899412599912292,0.913770403461569,0.3828,"C22.4w3",0.0176689919876515,"Butter clam","PC"
0.00292151177780644,0.00285855957990401,1.02202234941856,0.0834534269259281,0.0869350610040696,0.92865795135049,0.3623,"C14.0",0.0148875478889206,"Butter clam","PC"
0.00221959852097154,0.00192190671872328,1.15489399113294,0.191294507880942,0.171078119722794,0.939968663676268,0.7627,"i.C17.0",0.0113107123257781,"Butter clam","PC"
0.00206635142721109,0.00124858398296622,1.65495589836265,0.038676261277738,0.0729168004682461,0.950498453787552,0.0291,"C20.4w3",0.0105297901112835,"Butter clam","PC"
0.00160493417208685,0.00112422807189671,1.4275877041383,0.0785032324733275,0.0491138048177782,0.958676936765788,0.0256,"a.C17.0",0.00817848297823674,"Butter clam","PC"
0.00139559129498806,0.000785347259978386,1.77703719883923,0.0952059034320822,0.0700366907934724,0.965788642559799,0.0106,"C17.0",0.00711170579401032,"Butter clam","PC"
0.00124965858130013,0.00130012282613159,0.96118501743284,0.0237418465929004,0.00161530050522245,0.972156699028109,0.1463,"C16.2w6",0.00636805646831072,"Butter clam","PC"
0.00119918200608853,0.000901111597651709,1.33078079253845,0.0266731336545945,0.0352082046908028,0.978267535095517,0.2278,"C18.3w3",0.00611083606740732,"Butter clam","PC"
0.000974864853086602,0.000476999117258109,2.04374561255025,0.0494010744362872,0.0363679835336682,0.983235287509114,0.0288,"C15.0",0.00496775241359781,"Butter clam","PC"
0.000684889928049005,0.000548492682938501,1.2486765080981,0.0474294229623657,0.039885768031983,0.986725374963126,0.3829,"i.C16.0",0.00349008745401146,"Butter clam","PC"
0.000558266192529371,0.000424350342890404,1.31557851167697,0.00462157089127815,0.0148881424874745,0.98957020849732,0.0111,"C20.3w3",0.00284483353419397,"Butter clam","PC"
0.00044205698538429,0.000798947755866879,0.553298988748828,0.00673179745861918,0.0148797901392142,0.991822858850995,0.2963,"C20.0",0.00225265035367471,"Butter clam","PC"
0.000433326621311654,0.000336007323116196,1.28963445585918,0.0172203085123675,0.0161059457444795,0.994031020692179,0.9618,"C20.3w6",0.00220816184118387,"Butter clam","PC"
0.000288056976708556,0.000272465447937042,1.0572238751356,0.00739732956789343,0.00441808836566726,0.995498912099656,0.5606,"C22.0",0.00146789140747748,"Butter clam","PC"
0.000251618023559569,9.46961596210228e-05,2.65710905876809,0.0146470586454746,0.00998388046611342,0.996781116540492,0.0024,"C22.3w3",0.00128220444083619,"Butter clam","PC"
0.000226382630682957,0.000271295099457897,0.834451603200041,0.00608609775631051,0.00593467816825995,0.997934725531945,0.83,"C18.3w6",0.00115360899145266,"Butter clam","PC"
0.000134475362836013,0.000123512445374362,1.08875961793504,0.00416774641803708,0.0022370059197218,0.998619990064955,0.3556,"C17.1w9",0.000685264533009786,"Butter clam","PC"
0.000120600579621235,9.30969596103469e-05,1.29542984138262,0.00402781253022454,0.00276286883600044,0.999234550963932,0.3424,"a.C18.0",0.000614560898977722,"Butter clam","PC"
0.000111643546920682,9.0970024342249e-05,1.22725642570628,0.00569623403071392,0.0045500936086511,0.999803468284032,0.5503,"i.C15.0",0.00056891732010013,"Butter clam","PC"
2.52552330580284e-05,2.57657308079485e-05,0.980186948558718,0.000471980753941946,0,0.999932164835747,0.1235,"C17.1w",0.000128696551714589,"Butter clam","PC"
1.1432812834758e-05,2.33382006407372e-05,0.489875505432148,0,0.000210320052253429,0.999990424586701,0.2692,"C16.2w3",5.82597509534336e-05,"Butter clam","PC"
1.81237846959877e-06,4.12718190209631e-06,0.439132200274045,3.47222222222222e-05,0,0.999999660172011,0.7934,"C16.4w3",9.23558531030782e-06,"Butter clam","PC"
6.66873739376801e-08,1.36052199590988e-07,0.49016020423162,0,1.34318334452653e-06,1,1,"C16.3w3",3.39827989271021e-07,"Butter clam","PC"
0,0,NA,0,0,1,1,"C18.2w3",0,"Butter clam","PC"
0,0,NA,0,0,1,1,"C20.2w3",0,"Butter clam","PC"
0.0216697378000424,0.0151166350071179,1.43350274646698,0.746699092257174,0.627141951585556,0.158552256611842,0.6425,"C20.5w3",0.158552256611842,"Macoma sp.","PC"
0.0163877847361903,0.0156137237141071,1.04957568330633,0.442651581832076,0.25152366403854,0.278457733769346,0.2073,"C22.5w3",0.119905477157503,"Macoma sp.","PC"
0.0150421343719836,0.0143900570999874,1.0453144325603,0.505624982551431,0.531081547325784,0.388517411045731,0.0672,"C20.1w9",0.110059677276385,"Macoma sp.","PC"
0.00821640349832893,0.00615315594870181,1.33531533522443,0.287170516442968,0.197777242848929,0.448634858147049,0.0778,"C20.1w7",0.0601174471013182,"Macoma sp.","PC"
0.00820623422506014,0.00934441497834703,0.878196681555315,0.734950667360583,0.661690476749334,0.508677899123118,0.613,"C22.6w3",0.060043040976069,"Macoma sp.","PC"
0.00740489694049411,0.00545086917082879,1.35848003472962,0.96092792867138,0.957360099493035,0.562857748031635,0.9934,"C16.0",0.0541798489085166,"Macoma sp.","PC"
0.00731713543011672,0.00525477713006675,1.39247302958856,0.684565446818654,0.622285433511029,0.616395467088725,0.1655,"C18.0",0.0535377190570897,"Macoma sp.","PC"
0.00716730838839291,0.00788965130967472,0.908444252739531,0.301913097574999,0.260525731313627,0.668836937737735,0.4938,"C18.1w9",0.0524414706490107,"Macoma sp.","PC"
0.00676979491072985,0.00456734546178717,1.48221652322329,0.445348794073983,0.381908232966406,0.718369897933196,0.1228,"C20.4w6",0.0495329601954613,"Macoma sp.","PC"
0.00597845080198156,0.00610292229366722,0.979604608137512,0.183167606173212,0.118650670124938,0.762112783723683,0.0227,"C16.1w7",0.043742885790487,"Macoma sp.","PC"
0.00328523635662638,0.00152292384577867,2.15719017450058,0.105875805876968,0.067769648718651,0.786150067545611,0.003,"C22.4w6",0.0240372838219279,"Macoma sp.","PC"
0.00290865036644917,0.00245329508886885,1.18560966418038,0.0561609808679222,0.037398672722776,0.807431962303677,0.3455,"C22.4w3",0.0212818947580656,"Macoma sp.","PC"
0.00282672882554434,0.00218497256652968,1.29371364604085,0.070027154144971,0.083927355585061,0.828114456861545,0.7363,"C14.0",0.0206824945578677,"Macoma sp.","PC"
0.00273233928421218,0.00173137900552736,1.57812892237303,0.0513797745262472,0.0530841744477225,0.84810632586054,0.399,"C17.1w9",0.0199918689989954,"Macoma sp.","PC"
0.00209806322331144,0.00287970400564351,0.728569054041581,0.00268623888441644,0.0232680504255507,0.863457349561883,0.721,"C17.1w",0.0153510237013432,"Macoma sp.","PC"
0.00206262717234488,0.00174333026432728,1.18315342454105,0.0217483620737203,0.0432203638166242,0.878549096206069,0.1645,"C18.4w3",0.0150917466441862,"Macoma sp.","PC"
0.00187996058166694,0.00137872447039078,1.36355060205328,0.134671026013796,0.114926890059116,0.89230431536539,0.0505,"i.C17.0",0.013755219159321,"Macoma sp.","PC"
0.00161460169450629,0.00122938296539165,1.3133431485216,0.0984458631952358,0.103027767738187,0.904117967406569,0.7773,"C15.0",0.0118136520411786,"Macoma sp.","PC"
0.00147262776048683,0.000985682238424241,1.49401876495314,0.102424024098534,0.0994940933231294,0.914892830338873,0.6265,"C17.0",0.0107748629323043,"Macoma sp.","PC"
0.00125455131461733,0.000467491033160401,2.68358369600402,0.0147607337210816,0,0.924072080397337,0.003,"a.C18.0",0.00917925005846361,"Macoma sp.","PC"
0.000966476502273665,0.000282789648034371,3.41765163255268,0.0483144789243765,0.0371175994588552,0.931143556379733,0.003,"a.C17.0",0.00707147598239559,"Macoma sp.","PC"
0.000960175750766418,0.000889706813086279,1.07920467354374,0.0121448162568599,0.00758257714375377,0.93816893127964,0.5903,"C22.2w6",0.00702537489990707,"Macoma sp.","PC"
0.000930940027787326,0.000642870921211346,1.44809789503805,0.0104417276569033,0.0172052639363942,0.944980395430151,0.3613,"C20.2w6",0.00681146415051144,"Macoma sp.","PC"
0.000907245759859946,0.000629521440050391,1.44116737277022,0.0118080707657077,0.0178728230831715,0.951618494324317,0.5166,"C22.1w9",0.0066380988941656,"Macoma sp.","PC"
0.000820914950055347,0.000590595854487201,1.38997750122734,0.0304398643693339,0.0365662754414014,0.957624931458845,0.4797,"C18.2w6",0.00600643713452861,"Macoma sp.","PC"
0.000761923425703549,0.000382076717609119,1.9941634509199,0.0325571178959871,0.0237567396830415,0.963199741806135,0.003,"i.C16.0",0.00557481034728932,"Macoma sp.","PC"
0.000738376608392808,0.000860380170850247,0.858198077325664,0.00836657622989121,0.0151496364973252,0.968602265757756,0.4471,"C20.0",0.0054025239516211,"Macoma sp.","PC"
0.000619188946285967,0.00053417390852911,1.15915235918383,0.0103196017057105,0.0143324288506317,0.97313272226852,0.3767,"C18.3w6",0.0045304565107639,"Macoma sp.","PC"
0.000601912016149506,0.00089146124880978,0.675197062074362,0.00563223714682723,0.00199300327336478,0.977536767639207,0.0785,"C16.2w6",0.00440404537068746,"Macoma sp.","PC"
0.000595473396858112,0.000432770829052326,1.37595548702317,0.0145822706281685,0.0170941156596006,0.981893703182008,0.8519,"C20.3w6",0.00435693554280052,"Macoma sp.","PC"
0.000580320961080929,0.000441575967649306,1.31420413155684,0.0176738647285158,0.0188024895612508,0.986139771998694,0.6388,"C20.4w3",0.00424606881668657,"Macoma sp.","PC"
0.000492186438951262,0.000477026973674778,1.0317790525758,0.00982754334440939,0.015388712950289,0.989740981726729,0.1175,"C18.3w3",0.00360120972803448,"Macoma sp.","PC"
0.000470533552099395,0.000323771820458517,1.45328753883843,0.0145940935877673,0.00926000802256172,0.993183762492484,0.009,"C22.3w3",0.00344278076575522,"Macoma sp.","PC"
0.000459328268717672,0.00044323448402881,1.03630986592599,0.0178919221487858,0.0159055141841322,0.996544556896312,0.3608,"C18.1w7",0.00336079440382777,"Macoma sp.","PC"
0.000197317609968004,0.000205642354507873,0.959518336775557,0.00366279335844629,0.00379117389089647,0.997988282363521,0.6753,"C22.0",0.00144372546720991,"Macoma sp.","PC"
0.000125794868123289,8.4694041230207e-05,1.48528593388721,0.000868184550800622,0.00192405138777965,0.998908693140762,0.2153,"C20.3w3",0.000920410777240581,"Macoma sp.","PC"
8.61566469873471e-05,4.99849099252457e-05,1.72365314084186,0.0042859718172014,0.00336157456789545,0.999539080592978,0.0398,"i.C15.0",0.000630387452215828,"Macoma sp.","PC"
4.27136842667293e-05,6.21182309854067e-05,0.687619135141887,0,0.000489364109527042,0.999851606341614,0.4403,"C18.2w3",0.000312525748635612,"Macoma sp.","PC"
1.95357044155603e-05,2.85024480818711e-05,0.685404438223884,0,0.000231482208151564,0.999994544389511,0.4471,"C16.2w3",0.000142938047897513,"Macoma sp.","PC"
4.76150435908047e-07,7.96034509765264e-07,0.598153007271576,4.90196078431373e-06,1.13147770988912e-06,0.999998028267664,0.4441,"C16.4w3",3.48387815286743e-06,"Macoma sp.","PC"
2.69481643761151e-07,2.82582703568737e-07,0.953638139765341,0,3.10139784693015e-06,1,0.3134,"C16.3w3",1.97173233603756e-06,"Macoma sp.","PC"
0,0,NA,0,0,1,1,"C20.2w3",0,"Macoma sp.","PC"
0.0384534789389171,0.0256547386488062,1.49888406447307,2.25028412109398,2.92714969840249,0.288395600075711,0.004,"C20.5w3",0.288395600075711,"Dock shrimp","SC"
0.0224912129784091,0.0156382822499052,1.43821505578373,1.38856725463409,1.77577169755394,0.457076485195168,0.0059,"C22.6w3",0.168680885119457,"Dock shrimp","SC"
0.0217355242412517,0.0155497448002275,1.39780584958113,1.77923686535731,2.14835208532489,0.620089812714202,0.0187,"C16.0",0.163013327519034,"Dock shrimp","SC"
0.00633490597734657,0.00381566502669067,1.66023640257563,0.522716853850568,0.559786996684214,0.66760070278639,0.4253,"C18.0",0.0475108900721877,"Dock shrimp","SC"
0.00569158174047379,0.00409465287051103,1.39000348026168,0.519062116262905,0.607188811498482,0.710286752962274,0.0768,"C18.1w9",0.0426860501758837,"Dock shrimp","SC"
0.00508958107319042,0.00389667698404828,1.30613368622175,0.16879386622341,0.215445248424354,0.748457884111898,0.5986,"C22.5w3",0.0381711311496247,"Dock shrimp","SC"
0.00475656336086152,0.00334851880767955,1.42049772871299,0.311803712087041,0.386731240251172,0.784131429980995,0.0455,"C18.1w7",0.0356735458690966,"Dock shrimp","SC"
0.00386291206771967,0.00243203521351921,1.58834545085799,0.271455221407003,0.294950426427593,0.813102718783742,0.3081,"C16.1w7",0.0289712888027471,"Dock shrimp","SC"
0.00310107106033222,0.00222215188514984,1.39552614790015,0.209472130359622,0.17109909709974,0.836360308838014,0.4151,"C20.4w6",0.0232575900542724,"Dock shrimp","SC"
0.00307766483265754,0.00208126302350498,1.47874862422461,0.168273921239266,0.215576882932187,0.859442355527629,0.0571,"C18.2w6",0.0230820466896143,"Dock shrimp","SC"
0.0025280625014993,0.00273801089812113,0.923320832372911,0.091189268894526,0.0465991421772975,0.878402463228337,0.2245,"C15.0",0.0189601077007085,"Dock shrimp","SC"
0.00230762217425893,0.00175904968753748,1.31185730034119,0.161539622779303,0.183666089367268,0.895709299958261,0.3616,"C14.0",0.0173068367299243,"Dock shrimp","SC"
0.00210614749750704,0.00204859632286653,1.02809297956758,0.0583898821675989,0.0185077754414677,0.911505105387371,0.0558,"C17.1w9",0.0157958054291096,"Dock shrimp","SC"
0.00184515982769307,0.00137199661813223,1.34487199407603,0.0950639733019852,0.0725419278770449,0.925343540567409,0.2992,"C17.0",0.0138384351800375,"Dock shrimp","SC"
0.00145206875277791,0.00131071063060558,1.107848459356,0.042023086018201,0.0651041326399436,0.936233848827262,0.0999,"C22.4w3",0.0108903082598531,"Dock shrimp","SC"
0.000905574603500132,0.000690141324917166,1.3121582070293,0.0415990646111343,0.046515122216811,0.943025529018399,0.7958,"C20.1w9",0.00679168019113695,"Dock shrimp","SC"
0.00090497443617061,0.000255277284041406,3.54506449553037,0.0169038293453211,0,0.949812708040281,0.0024,"C18.4w3",0.00678717902188206,"Dock shrimp","SC"
0.000898058465115744,0.000575185108997294,1.56133816934396,0.0585332211747125,0.0523682663442934,0.956548018266997,0.5223,"C18.3w3",0.0067353102267168,"Dock shrimp","SC"
0.000820806521855869,0.000475874214851516,1.72483924583302,0.0175131552571641,0.0318307632201423,0.962703949952469,0.014,"C20.2w6",0.00615593168547124,"Dock shrimp","SC"
0.000715620425463278,0.000509387901001753,1.40486341363027,0.035396468044787,0.0282783176223338,0.968071000937784,0.6098,"i.C17.0",0.00536705098531534,"Dock shrimp","SC"
0.000666040681449832,0.000480509693805473,1.38611289228114,0.0351242741138001,0.0419601359419592,0.973066210924029,0.339,"C20.1w7",0.00499520998624551,"Dock shrimp","SC"
0.000518437668981741,0.000337396374564718,1.53658340179437,0.0123704118648768,0.00850192532210081,0.976954419397581,0.7404,"C22.1w9",0.00388820847355177,"Dock shrimp","SC"
0.000492881744255747,0.000316887544722743,1.55538377087994,0.0186522660349574,0.0266776997659765,0.980650962085612,0.0309,"C20.4w3",0.00369654268803078,"Dock shrimp","SC"
0.000443358680100921,0.000338153452086143,1.31111682393228,0.0146466727735566,0.0187466448079331,0.983976088865418,0.5903,"C22.4w6",0.00332512677980551,"Dock shrimp","SC"
0.000316787985291414,0.000228877097823465,1.3840964793068,0.0139943588279989,0.0111184404731032,0.986351953511111,0.7549,"a.C17.0",0.00237586464569351,"Dock shrimp","SC"
0.000284511410480529,9.18826916166912e-05,3.09646360456472,0,0.00523293576223041,0.988485748455497,0.0024,"a.C18.0",0.00213379494438611,"Dock shrimp","SC"
0.000260042180995501,0.000182929057394261,1.42154660773789,0.00613342430641241,0.00994304091317157,0.990436027673467,0.0791,"C20.3w3",0.0019502792179694,"Dock shrimp","SC"
0.000243212951088302,0.000131240856940149,1.8531801510502,0.0150909643754998,0.0158943291545624,0.9922600900707,0.3499,"C20.0",0.00182406239723367,"Dock shrimp","SC"
0.000196454075893781,0.00012034094928062,1.63247902786337,0.0104262999873071,0.00993987658847989,0.993733467582127,0.6046,"C22.0",0.00147337751142632,"Dock shrimp","SC"
0.000189650559250311,0.000130257190725339,1.455969979041,0.00833071573663767,0.00911078914994868,0.995155819690412,0.7797,"C18.3w6",0.00142235210828568,"Dock shrimp","SC"
0.000160541834963342,0.000108965991177406,1.47332055835629,0.00706596272991526,0.00739349377414837,0.996359860523884,0.8835,"C16.2w6",0.00120404083347192,"Dock shrimp","SC"
0.000159106265259554,0.000120098526450202,1.32479781361453,0.00734834639871174,0.00568940843127783,0.997553134789607,0.6174,"i.C16.0",0.00119327426572308,"Dock shrimp","SC"
0.000112960239240596,7.99996470697032e-05,1.41200921976786,0.00535087363379437,0.00550832906071953,0.998400320450812,1,"C20.3w6",0.000847185661204701,"Dock shrimp","SC"
8.34748268770606e-05,5.6410655378857e-05,1.47977055604901,0.00650365491917592,0.0062934797711296,0.999026369730428,0.8386,"i.C15.0",0.000626049279615686,"Dock shrimp","SC"
7.33286816713061e-05,0.000102231447286242,0.717281067791111,0.00118613524073714,0.000193384211306739,0.999576324370083,0.4079,"C22.2w6",0.00054995463965562,"Dock shrimp","SC"
4.05189538661467e-05,2.63631877826539e-05,1.53695198775646,0.00228301552852872,0.00239860090038084,0.99988021073712,0.5341,"C22.3w3",0.000303886367036639,"Dock shrimp","SC"
1.59722058729671e-05,1.56176247399749e-05,1.02270390913444,0.00030777695526833,0,1,0.0839,"C16.2w3",0.000119789262880069,"Dock shrimp","SC"
0,0,NA,0,0,1,1,"C16.3w3",0,"Dock shrimp","SC"
0,0,NA,0,0,1,1,"C16.4w3",0,"Dock shrimp","SC"
0,0,NA,0,0,1,1,"C17.1w",0,"Dock shrimp","SC"
0,0,NA,0,0,1,1,"C18.2w3",0,"Dock shrimp","SC"
0,0,NA,0,0,1,1,"C20.2w3",0,"Dock shrimp","SC"
0.0228509691300048,0.0150158886043238,1.52178600495377,3.37740486662207,3.75307608350111,0.253374781076106,0.0848,"C20.5w3",0.253374781076106,"Helmet crab","SC"
0.0154092075519726,0.0114028552150378,1.35134641818931,1.40708893802769,1.66004557234221,0.424234256130526,0.1296,"C22.6w3",0.170859475054419,"Helmet crab","SC"
0.00948761022863362,0.00727207216211058,1.30466392757577,1.49493058934288,1.58247867294273,0.529434221652293,0.6697,"C16.0",0.105199965521767,"Helmet crab","SC"
0.00579349079515385,0.00462473284827152,1.25271901863891,0.563854618143585,0.611649243717854,0.593673267862419,0.3961,"C18.0",0.0642390462101263,"Helmet crab","SC"
0.00569647441983125,0.0041048746454544,1.38773407517799,0.432188362826672,0.408558061275372,0.656836582766871,0.7724,"C20.4w6",0.0631633149044512,"Helmet crab","SC"
0.00530618407300789,0.00318244057053886,1.66733170828998,0.315168858494341,0.258849269794508,0.715672303046346,0.1177,"C22.5w3",0.0588357202794758,"Helmet crab","SC"
0.00327537930915843,0.00244214147492791,1.34119146772818,0.394402159653386,0.3860871054467,0.751990172572043,0.2384,"C18.1w9",0.0363178695256962,"Helmet crab","SC"
0.00316332660396662,0.0021539729704434,1.46860088189289,0.26816247762353,0.283182883898074,0.78706558583755,0.2619,"C18.1w7",0.0350754132655072,"Helmet crab","SC"
0.00282245340697572,0.00192889046072494,1.46325230200732,0.212950132190901,0.207671995401355,0.818361348832169,0.8732,"C18.2w6",0.031295762994619,"Helmet crab","SC"
0.00188240486061546,0.00127209731006997,1.47976483065744,0.0934917452878939,0.0612823706909871,0.839233720447637,0.0779,"C18.3w3",0.0208723716154678,"Helmet crab","SC"
0.00138973086267137,0.000920501830489778,1.50975350253451,0.118937409319898,0.11412010436856,0.854643253018477,0.9026,"C16.1w7",0.01540953257084,"Helmet crab","SC"
0.00123657212353096,0.00102186827119429,1.21010912892495,0.0671579999751447,0.076729504250254,0.868354539804693,0.5776,"C22.4w3",0.0137112867862164,"Helmet crab","SC"
0.00109396589994602,0.000833933632783485,1.31181410239398,0.0575124502380912,0.0610127028595534,0.880484588592847,0.3126,"C20.1w7",0.0121300487881536,"Helmet crab","SC"
0.001069282703018,0.000993572116624666,1.07620039363678,0.0516726471912169,0.0671122221392179,0.892340946598683,0.5037,"C17.0",0.0118563580058364,"Helmet crab","SC"
0.00104453112714509,0.000683640954566329,1.52789431377425,0.0823774917344414,0.0951732920237956,0.90392285562678,0.2946,"C20.2w6",0.0115819090280969,"Helmet crab","SC"
0.000981539373887408,0.000794992795990321,1.23465190985122,0.0550334207625416,0.0595036960650409,0.914806303176046,0.5778,"C20.1w9",0.0108834475492659,"Helmet crab","SC"
0.000951738314406507,0.000809496511469725,1.17571638780571,0.0424597893397824,0.0587714809479066,0.925359312358394,0.201,"C14.0",0.010553009182348,"Helmet crab","SC"
0.000946890392716004,0.000836453626169896,1.13202975406036,0.0249126679163621,0.0381842266302239,0.935858567098643,0.3406,"C18.4w3",0.010499254740249,"Helmet crab","SC"
0.000919794243666425,0.00059997233891886,1.53306108298906,0.0445379401049101,0.045707638116485,0.946057375901812,0.3551,"C20.4w3",0.0101988088031693,"Helmet crab","SC"
0.000695532477878669,0.000514019123416564,1.35312568383765,0.030945996045991,0.0351228438079128,0.953769538493745,0.5064,"C15.0",0.00771216259193261,"Helmet crab","SC"
0.000668149978766973,0.000453205399724841,1.47427629761833,0.0384360586652789,0.0303412664740325,0.961178080058566,0.2775,"C20.3w3",0.00740854156482122,"Helmet crab","SC"
0.000501974146199189,0.000594412938185052,0.84448724775724,0.00683735719304799,0.015019726406097,0.966744040463811,0.4484,"C17.1w9",0.00556596040524512,"Helmet crab","SC"
0.000468304120873072,0.000606925574976211,0.771600572098856,0.00986548562447754,0.0173772637976267,0.971936662861058,0.4808,"a.C17.0",0.00519262239724659,"Helmet crab","SC"
0.000425991720714847,0.000294882478396774,1.44461523462124,0.0307780265169593,0.0259863204903619,0.976660119374534,0.1731,"C20.0",0.00472345651347592,"Helmet crab","SC"
0.000392754850262081,0.000272934351842174,1.43900849274259,0.0273970661800708,0.0263397438730288,0.981015040762575,0.7642,"i.C17.0",0.0043549213880415,"Helmet crab","SC"
0.000349858711267223,0.000349310370411817,1.0015697812085,0.0102478229831623,0.0156459129792476,0.984894323687976,0.1109,"C22.1w9",0.00387928292540137,"Helmet crab","SC"
0.000271855399704369,0.000200703835391865,1.35451023730356,0.01988803228072,0.0161460114635667,0.987908694850642,0.1763,"C22.0",0.00301437116266577,"Helmet crab","SC"
0.000221207963691095,0.000224167161005575,0.986799148897609,0.00926224462115239,0.0128821672232079,0.990361480071858,0.4811,"C22.4w6",0.00245278522121529,"Helmet crab","SC"
0.000200067724549044,0.000136515825416398,1.46552770668749,0.0162601547721168,0.0159270094391062,0.992579859328317,0.8964,"C18.3w6",0.00221837925645993,"Helmet crab","SC"
0.000173932433780434,0.000139933379800092,1.24296600302882,0.013353457256633,0.0133406552959033,0.994508446780361,0.2596,"C20.3w6",0.00192858745204312,"Helmet crab","SC"
0.000145620053366811,6.46371890146633e-05,2.25288344970845,0.00324788256804083,0.000531932225480613,0.996123102549759,0.0104,"a.C18.0",0.00161465576939839,"Helmet crab","SC"
0.00011658102323769,8.11779093770402e-05,1.43611758583503,0.00174569840051898,0.00387904314433285,0.997415769441584,0.0364,"C16.2w6",0.00129266689182526,"Helmet crab","SC"
8.43872456400066e-05,6.25980907323129e-05,1.34808018348148,0.00588758978785565,0.00561202373730972,0.998351467169239,0.6331,"i.C16.0",0.000935697727654663,"Helmet crab","SC"
5.13894039520891e-05,3.66616419168551e-05,1.4017212886601,0.00321230964907001,0.00306930768686083,0.998921280156247,0.601,"C22.3w3",0.00056981298700785,"Helmet crab","SC"
3.79311919345816e-05,2.01768991467778e-05,1.87993168120876,0.000800632666191948,8.71619420006517e-05,0.999341866582919,0.0051,"C17.1w",0.000420586426671979,"Helmet crab","SC"
3.22039970675037e-05,2.61979859920298e-05,1.22925468687941,0.00208428866943634,0.00219152985127514,0.999698949062018,0.6514,"i.C15.0",0.000357082479098891,"Helmet crab","SC"
2.11874576961358e-05,1.12308283697022e-05,1.8865445182382,0,0.000402131488276828,0.999933878592786,0.015,"C16.2w3",0.000234929530768508,"Helmet crab","SC"
5.96325423019767e-06,1.09385001505241e-05,0.54516196445012,0,0.000117581973624458,1,0.5344,"C22.2w6",6.61214072139086e-05,"Helmet crab","SC"
0,0,NA,0,0,1,1,"C16.3w3",0,"Helmet crab","SC"
0,0,NA,0,0,1,1,"C16.4w3",0,"Helmet crab","SC"
0,0,NA,0,0,1,1,"C18.2w3",0,"Helmet crab","SC"
0,0,NA,0,0,1,1,"C20.2w3",0,"Helmet crab","SC"
0.0354267813962306,0.0323386260910632,1.09549432608767,2.49792299869214,3.08710361681811,0.235320070584451,0.1767,"C20.5w3",0.235320070584451,"Graceful crab","SC"
0.0221139277076991,0.0118362842992225,1.86831670722472,1.24939278783986,1.64485337298061,0.382210384182877,0.0116,"C16.0",0.146890313598426,"Graceful crab","SC"
0.022019498502261,0.0119350266416991,1.84494757852725,1.33107272276933,1.72763611357965,0.528473457980984,0.0025,"C22.6w3",0.146263073798107,"Graceful crab","SC"
0.00800591088587469,0.00570932752693397,1.40225111418227,0.324850502405309,0.446969024568211,0.581652195662113,0.1261,"C22.5w3",0.0531787376811293,"Graceful crab","SC"
0.00676086885709378,0.00726188073395439,0.931007972284916,0.438724871811492,0.427228161283883,0.626560823371454,0.9645,"C18.1w9",0.0449086277093409,"Graceful crab","SC"
0.00632854480049875,0.00499337794945132,1.26738750091892,0.287428901793496,0.258238698520138,0.66859776690561,0.9852,"C16.1w7",0.0420369435341558,"Graceful crab","SC"
0.00615641074190628,0.00419024940027916,1.46922298741839,0.401099128193967,0.295660367534963,0.709491321251656,0.0671,"C20.4w6",0.0408935543460463,"Graceful crab","SC"
0.00603284370432507,0.0038034783156734,1.58613858253507,0.128142739434748,0.231980946789258,0.749564089659508,0.0117,"C18.2w6",0.0400727684078517,"Graceful crab","SC"
0.00569215778820278,0.00336901860493977,1.68955961829856,0.229795249730196,0.266141361704418,0.787373874226622,0.2882,"C18.1w7",0.0378097845671137,"Graceful crab","SC"
0.00452254035175618,0.00353683708598724,1.27869625934263,0.0667361376650468,0.147741984565381,0.817414551726879,0.0082,"C20.2w6",0.0300406775002577,"Graceful crab","SC"
0.00437555922301,0.00380895573527108,1.14875559789056,0.482906919151069,0.479747719519296,0.846478916724901,1,"C18.0",0.0290643649980214,"Graceful crab","SC"
