site,place_name,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,unmeasured_sm,sex
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,125,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,120,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,90,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,85,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,122,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,140,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Crescent gunnel,Pholis laeta,GUNNCRE,Vertebrata,NA,73,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,126,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,48,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,21,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,113,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,100,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,125,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,120,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,43,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,132,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,48,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,38,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,40,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,40,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,40,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,36,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,40,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,35,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,35,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,34,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,41,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,46,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,44,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,45,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,132,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,94,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Shiner perch,Cymatogaster aggregata,PERCHSH,Vertebrata,NA,27,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,265,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,118,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,120,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,138,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,100,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,135,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,74,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,110,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Rock sole,Lepidopsetta spp.,SOLEROC,Vertebrata,96,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,72,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,85,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,86,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,79,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,165,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,91,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,85,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,57,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,90,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,111,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,90,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,77,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,84,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,82,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,90,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,102,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,70,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,88,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,105,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,110,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,125,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,82,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,95,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,79,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,55,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,75,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,81,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,78,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,90,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,82,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,English sole,Parophrys vetulus,SOLEENG,Vertebrata,100,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,128,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,63,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,67,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,70,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,66,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,81,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,69,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,69,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,80,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,62,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,80,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,145,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,160,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubesnout,Aulorhynchus flavidus,TUBESNT,Vertebrata,34,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,67,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,71,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,60,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,216,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,Vertebrata,105,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,68,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,65,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,68,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,70,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,60,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,70,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,60,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,70,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,59,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,76,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,67,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,71,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,68,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,60,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,63,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,63,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,78,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,75,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,65,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,52,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,73,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,73,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,68,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,65,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,63,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,62,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,66,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,70,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,59,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Tubenose poacher,Pallasina barbata,POATUBE,Vertebrata,NA,28,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,59,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,90,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,50,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,103,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,102,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,81,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,83,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,61,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,50,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,68,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,36,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,106,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,48,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,290,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,204,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,210,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,172,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,125,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,110,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,185,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,204,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,104,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,50,,,
2018_H_01,Kaguk Cove,7/29/2018,20180729,800,815,,-0.17,834,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,125,,,
