"","site_code","site_name","latitude","longitude","date_DDMMYY","date_YYYYMMDD","start_time","end_time","depth_MLLW_m","quadrat_number","plant_number","eelgrass_shoots_0.25msq","flowering_shoots_0.25msq","epiphyte_percover_0.25msq","macroalgae_percover_0.25msq","epiphyte_dw_g","shoot_fw_g","shoot_dw_g","xs_shoot_fw_g","xs_shoot_dw_g","rhizome_fw_g","rhizome_dw_g","leaf1_length_cm","leaf2_length_cm","leaf3_length_cm","leaf4_length_cm","leaf5_length_cm","leaf6_length_cm","leaf7_length_cm","leaf8_length_cm","leaf9_length_cm","leaf10_length_cm","leaf1_width_cm","leaf2_width_cm","leaf3_width_cm","leaf4_width_cm","leaf5_width_cm","leaf6_width_cm","leaf7_width_cm","leaf8_width_cm","leaf9_width_cm","leaf10_width_cm","rhizome_length_cm","internode1_length_cm","internode2_length_cm","internode3_length_cm","internode4_length_cm","internode5_length_cm","isopod_count","isopod_fw_g","isopod_dw_g","gammarid_count","gammarid_fw_g","gammarid_dw_g","caprelid_count","caprelid_fw_g","caprelid_dw_g","limpet_count","limpet_fw_g","limpet_dw_g","gastropod_count","gastropod_fw_g","gastropod_dw_g","crab_count","crab_fw_g","crab_dw_g","polychaete_count","other_epifauna","notes"
"1","2017_H_01","Salt Lake Bay",55.67264,-133.378,"29/4/17",20170429,1055,1115,-0.5,1,1,54,0,NA,5,0.00609999999999999,0.2687,0.0389999999999999,4.7732,0.5913,0.2266,0.0256999999999999,22.1,18.9,14.5,6.4,13.3,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,5,0.5,0.4,0.3,0.2,0.2,NA,NA,NA,3,0.0059,0.00189999999999996,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,6,"","; "
"3089","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,10,0,100,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3090","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,21,0,100,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3091","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,25,0,80,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3092","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,30,0,100,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3093","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,18,0,90,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3094","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,28,0,100,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3095","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,33,0,100,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3096","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,2,21,0,100,0,0.00239999999999996,0.9813,0.1398,NA,NA,0.4045,0.0490999999999999,31.2,36.4,30.4,19.9,39.8,NA,NA,NA,NA,NA,0.3,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,3.4,1,1.1,0.6,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3097","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,10,0,100,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3098","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,21,0,100,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3099","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,25,0,80,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3100","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,30,0,100,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3101","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,18,0,90,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3102","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,28,0,100,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3103","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,33,0,100,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3104","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,3,21,0,100,0,0.00870000000000004,1.8126,0.2625,NA,NA,0.5745,0.0542,36.6,14.3,51.4,29.4,9.1,53.4,5.4,50.2,NA,NA,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.5,NA,NA,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3105","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,10,0,100,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3106","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,21,0,100,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3107","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,25,0,80,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3108","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,30,0,100,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3109","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,18,0,90,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3110","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,28,0,100,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3111","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,33,0,100,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3112","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,4,21,0,100,0,0.00159999999999993,0.3878,0.0616999999999999,NA,NA,0.0882,0.00990000000000002,15.1,27.8,6.7,19.6,2.7,26.2,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,NA,0.8,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3113","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,10,0,100,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3114","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,21,0,100,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3115","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,25,0,80,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3116","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,30,0,100,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3117","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,18,0,90,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3118","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,28,0,100,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3119","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,33,0,100,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3120","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,6,5,21,0,100,0,0.015,1.4856,0.2004,NA,NA,0.6216,0.069,45.6,46.2,37,52.2,33.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.3,NA,NA,NA,NA,NA,5,2,1.4,1.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3121","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,10,0,100,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3122","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,21,0,100,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3123","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,25,0,80,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3124","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,30,0,100,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3125","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,18,0,90,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3126","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,28,0,100,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3127","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,33,0,100,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3128","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,1,21,0,100,0,0.0307000000000001,1.3111,0.1893,7.3737,0.7662,0.4386,0.0468999999999999,34.2,18.9,6.6,37.2,52.2,27.1,50,NA,NA,NA,0.3,0.3,0.2,0.3,0.4,0.4,0.4,NA,NA,NA,5,2,2,1,NA,NA,NA,NA,NA,1,0.0058,0,2,0.0216,0.00249999999999995,1,0.018,0.00660000000000005,1,"0.0074",0.00150000000000006,NA,NA,NA,9,"1 clam","; "
"3129","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,10,0,100,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3130","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,21,0,100,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3131","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,25,0,80,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3132","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,30,0,100,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3133","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,18,0,90,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3134","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,28,0,100,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3135","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,33,0,100,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3136","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,2,21,0,100,0,0.00839999999999996,1.0167,0.1595,NA,NA,0.4516,0.0578000000000001,40.8,36.2,17.1,16,50,37.2,NA,NA,NA,NA,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,4.4,1,0.8,0.8,0.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3137","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,3,10,0,100,0,0.0690000000000001,0.9926,0.1636,NA,NA,0.6089,0.0695999999999999,30.2,14.1,9.3,49.4,32.2,9.3,33.2,49.8,NA,NA,0.3,0.2,0.3,0.4,0.4,0.4,0.4,0.3,NA,NA,4.7,1.7,1.1,0.9,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3138","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,3,21,0,100,0,0.0690000000000001,0.9926,0.1636,NA,NA,0.6089,0.0695999999999999,30.2,14.1,9.3,49.4,32.2,9.3,33.2,49.8,NA,NA,0.3,0.2,0.3,0.4,0.4,0.4,0.4,0.3,NA,NA,4.7,1.7,1.1,0.9,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
"3139","2017_L_03","North Pass",55.22962,-132.925,"25/5/17",20170525,935,1000,-0.5,7,3,25,0,80,0,0.0690000000000001,0.9926,0.1636,NA,NA,0.6089,0.0695999999999999,30.2,14.1,9.3,49.4,32.2,9.3,33.2,49.8,NA,NA,0.3,0.2,0.3,0.4,0.4,0.4,0.4,0.3,NA,NA,4.7,1.7,1.1,0.9,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","; "
