site,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,taxon,Sex,notes
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,48,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,43,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,48,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,43,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,51,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,48,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,54,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,45,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,54,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,43,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,45,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,49,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,44,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,39,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,46,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,47,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,43,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,47,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,49,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,43,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,43,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,45,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Sockeye salmon,Oncorhynchus nerka,SALSOCK,40,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,48,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,49,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,48,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,45,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,47,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,45,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,47,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,46,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,40,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,48,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,40,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,47,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Threespine stickleback,Gasterosteus aculeatus,STICK3,,3,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Shiner perch,Cymatogaster aggregata,PERCHSN,160,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,150,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,113,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,120,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,121,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,102,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,100,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,240,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,163,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,100,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,89,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,150,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,122,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,100,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,218,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,115,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,185,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Snake prickleback,Lumpenus sagitta,PRICKSN,143,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,216,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,161,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,190,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,160,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,185,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,147,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,145,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,130,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,93,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,77,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,110,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,65,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Juvenile Irish lord,Hemilepidotus sp.,UNLORD,91,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Buffalo sculpin,Enophrys bison,SCULBUF,40,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,50,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,English sole,Parophrys vetulus,SOLEENG,47,,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,English sole,Parophrys vetulus,SOLEENG,,1,fish,,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Helmet crab,Temessus cheiragonus,CRABHEL,,,invertebrate,M,
Klawock airport,eelgrass,mid,5/7/19,20190507,800,815,gentle,-0.3,910,Northern Pacific bobtail squid,Rossia pacifica,SQDBOB,,,invertebrate,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,,361,fish,,large subset
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,40,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,49,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,32,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,52,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,53,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,,21,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,135,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,132,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,127,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,132,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,127,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,112,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,173,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,223,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,112,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,118,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,121,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,114,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,116,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,118,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,111,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,155,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,102,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,132,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,125,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,125,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,125,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,135,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,150,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,203,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,172,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,143,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,132,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,113,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,110,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Snake prickleback,Lumpenus sagitta,PRICKSN,125,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,91,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,95,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,101,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,94,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,91,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,121,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,97,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,82,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,112,,fish,,
Natzuhini,eelgrass,low,6/16/19,20190616,540,555,gentle,-0.3,702,Pacific herring,Clupea pallasii,HERRING,91,,fish,,
