"","site_name","site_code","latitude_N","longitude_E","so_region","year","date_mm.dd.yyyy","date_yyyy.mm.dd","site_water_area_km2","trans_loc","trans_area_m2","species_common","species_scientific","species_code","death_estimate","width_mm","notes","measurers"
"3708","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3709","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3710","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3711","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3712","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3713","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3714","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",28,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3715","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3716","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",57,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3717","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Edge",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3718","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3719","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",58,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3720","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Cockle","Clinocardium nutallii","CLAMCK","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3721","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",43,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3722","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3723","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",50,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3724","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3725","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",52,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3726","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3727","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",43,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3728","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3729","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",41,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3730","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Inside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",43,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3731","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",52,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3732","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",47,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3733","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",48,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3734","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",57,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3735","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",63,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3736","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",55,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3737","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",46,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3738","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",66,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3739","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",44,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3740","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",55,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3741","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",43,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3742","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",55,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3743","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",54,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3744","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",38,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3745","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",54,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3746","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3747","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",52,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3748","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",61,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3749","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",22,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3750","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3751","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",67,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3752","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",57,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3753","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",60,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3754","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",44,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3755","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",51,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3756","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3757","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3758","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",52,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3759","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",76,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3760","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",41,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3761","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3762","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3763","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3764","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",26,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3765","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3766","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3767","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",20,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3768","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",25,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3769","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Baltic macoma","Macoma baltica","CLAMMB","Whole",12,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3770","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3771","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",59,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3772","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",59,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3773","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",53,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3774","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",58,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3775","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",53,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3776","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3777","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",47,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3778","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",26,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3779","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3780","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3781","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",58,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3782","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",63,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3783","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",52,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3784","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",50,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3785","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",50,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3786","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",51,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3787","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",32,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3788","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",49,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3789","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3790","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3791","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3792","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",29,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3793","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",32,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3794","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3795","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Whole",31,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3796","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",22,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3797","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3798","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",32,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3799","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",27,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3800","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",56,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3801","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",49,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3802","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",54,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3803","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",53,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3804","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",57,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3805","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3806","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",53,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3807","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",55,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3808","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",39,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3809","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3810","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",51,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3811","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",46,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3812","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",62,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3813","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",55,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3814","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",56,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3815","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3816","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",28,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3817","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",41,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3818","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",43,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3819","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",66,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"3820","Naukati Bay a","H_05_a",55.862405,-133.190722,"High",2017,"7/24/2017",20170725,14.9075,"Outside",100,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",12,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
